male,fam_inc,race,admit,ugpa_bin,lsat_bin
0.0,1.0,Non-White,1,ugpa_2.5_2.75,lsat_35_39
0.0,3.0,White,1,ugpa_3.5_3.75,lsat_19_23
0.0,5.0,White,1,ugpa_1.5_1.75,lsat_19_23
1.0,4.0,White,1,ugpa_2.5_2.75,lsat_43_47
0.0,2.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_1.5_1.75,lsat_23_27
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_19_23
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_2.5_2.75,lsat_35_39
1.0,3.0,Non-White,1,ugpa_3.75_4.0,lsat_39_43
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,5.0,White,1,ugpa_1.5_1.75,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_39_43
1.0,2.0,White,1,ugpa_3.0_3.25,lsat_27_31
0.0,1.0,White,1,ugpa_2.75_3.0,lsat_39_43
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,3.0,Non-White,1,ugpa_2.5_2.75,lsat_15_19
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_2.25_2.5,lsat_43_47
1.0,3.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_39_43
0.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,2.0,White,1,ugpa_3.0_3.25,lsat_27_31
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,4.0,White,1,ugpa_2.25_2.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,1.0,White,1,ugpa_2.25_2.5,lsat_15_19
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,5.0,White,1,ugpa_2.75_3.0,lsat_19_23
0.0,4.0,Non-White,1,ugpa_1.5_1.75,lsat_43_47
1.0,2.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,2.0,White,1,ugpa_3.25_3.5,lsat_27_31
0.0,1.0,White,1,ugpa_3.25_3.5,lsat_27_31
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_2.5_2.75,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,2.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,5.0,White,1,ugpa_3.75_4.0,lsat_23_27
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,2.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,5.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,5.0,Non-White,1,ugpa_1.75_2.0,lsat_23_27
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,2.0,White,1,ugpa_3.0_3.25,lsat_23_27
0.0,3.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,1.0,Non-White,1,ugpa_2.75_3.0,lsat_11_15
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,Non-White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,Non-White,1,ugpa_2.0_2.25,lsat_31_35
1.0,3.0,White,1,ugpa_1.75_2.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,2.0,Non-White,1,ugpa_3.5_3.75,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,Non-White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,1.0,White,1,ugpa_3.25_3.5,lsat_11_15
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_19_23
0.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,1.0,White,1,ugpa_3.75_4.0,lsat_31_35
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,5.0,White,1,ugpa_1.5_1.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_19_23
0.0,4.0,White,1,ugpa_2.5_2.75,lsat_43_47
1.0,4.0,Non-White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,Non-White,1,ugpa_3.5_3.75,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,Non-White,1,ugpa_3.5_3.75,lsat_35_39
1.0,2.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
1.0,4.0,Non-White,1,ugpa_1.75_2.0,lsat_43_47
1.0,5.0,Non-White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
0.0,2.0,White,1,ugpa_3.25_3.5,lsat_11_15
1.0,5.0,Non-White,1,ugpa_3.75_4.0,lsat_27_31
1.0,3.0,White,1,ugpa_1.75_2.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.5_3.75,lsat_19_23
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,2.0,White,1,ugpa_3.25_3.5,lsat_27_31
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_2.0_2.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,Non-White,1,ugpa_3.5_3.75,lsat_39_43
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_15_19
0.0,5.0,White,1,ugpa_3.75_4.0,lsat_19_23
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_19_23
1.0,2.0,White,1,ugpa_3.75_4.0,lsat_19_23
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_31_35
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_35_39
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_11_15
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,2.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,2.0,Non-White,1,ugpa_3.25_3.5,lsat_43_47
1.0,2.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,3.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
1.0,3.0,Non-White,1,ugpa_2.5_2.75,lsat_31_35
1.0,3.0,Non-White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,5.0,White,1,ugpa_3.5_3.75,lsat_23_27
0.0,2.0,White,1,ugpa_3.5_3.75,lsat_39_43
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_31_35
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_31_35
1.0,1.0,Non-White,1,ugpa_3.25_3.5,lsat_39_43
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,Non-White,1,ugpa_2.75_3.0,lsat_39_43
1.0,5.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,1.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.5_3.75,lsat_35_39
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,White,1,ugpa_2.75_3.0,lsat_43_47
0.0,4.0,White,1,ugpa_2.25_2.5,lsat_27_31
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_15_19
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_35_39
0.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,2.0,Non-White,1,ugpa_3.5_3.75,lsat_31_35
0.0,1.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,1.0,White,1,ugpa_3.25_3.5,lsat_27_31
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,2.0,White,1,ugpa_2.75_3.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
0.0,4.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,5.0,White,1,ugpa_3.75_4.0,lsat_19_23
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,Non-White,1,ugpa_2.75_3.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,1.0,Non-White,1,ugpa_2.0_2.25,lsat_43_47
0.0,2.0,White,1,ugpa_3.25_3.5,lsat_19_23
1.0,4.0,Non-White,1,ugpa_3.25_3.5,lsat_23_27
0.0,4.0,Non-White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,3.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
1.0,2.0,Non-White,1,ugpa_1.75_2.0,lsat_43_47
1.0,1.0,White,1,ugpa_3.5_3.75,lsat_19_23
0.0,3.0,Non-White,1,ugpa_2.75_3.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_23_27
1.0,2.0,White,1,ugpa_2.25_2.5,lsat_43_47
0.0,3.0,Non-White,1,ugpa_3.0_3.25,lsat_31_35
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,2.0,White,1,ugpa_3.25_3.5,lsat_23_27
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,3.0,Non-White,1,ugpa_2.5_2.75,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,1.0,Non-White,1,ugpa_1.75_2.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,4.0,Non-White,1,ugpa_3.25_3.5,lsat_11_15
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,Non-White,1,ugpa_3.75_4.0,lsat_11_15
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_2.25_2.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,1.0,Non-White,1,ugpa_1.5_1.75,lsat_43_47
1.0,2.0,Non-White,1,ugpa_3.25_3.5,lsat_23_27
1.0,3.0,White,1,ugpa_2.5_2.75,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,4.0,Non-White,1,ugpa_3.25_3.5,lsat_43_47
0.0,2.0,Non-White,1,ugpa_2.75_3.0,lsat_27_31
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,5.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,1.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,3.0,White,1,ugpa_2.75_3.0,lsat_43_47
0.0,2.0,White,1,ugpa_3.25_3.5,lsat_35_39
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,Non-White,1,ugpa_3.25_3.5,lsat_31_35
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,2.0,Non-White,1,ugpa_2.0_2.25,lsat_35_39
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,Non-White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,Non-White,1,ugpa_1.5_1.75,lsat_39_43
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_23_27
1.0,2.0,Non-White,1,ugpa_2.25_2.5,lsat_35_39
1.0,3.0,Non-White,1,ugpa_3.75_4.0,lsat_39_43
0.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_19_23
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_39_43
1.0,2.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_19_23
1.0,2.0,Non-White,1,ugpa_2.75_3.0,lsat_15_19
1.0,2.0,White,1,ugpa_3.25_3.5,lsat_19_23
0.0,1.0,White,1,ugpa_3.5_3.75,lsat_11_15
1.0,3.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,2.0,White,1,ugpa_1.75_2.0,lsat_43_47
1.0,2.0,White,1,ugpa_2.25_2.5,lsat_19_23
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_19_23
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,2.0,Non-White,1,ugpa_2.75_3.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_15_19
0.0,3.0,White,1,ugpa_3.5_3.75,lsat_19_23
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_2.0_2.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,5.0,Non-White,1,ugpa_2.0_2.25,lsat_35_39
0.0,1.0,Non-White,1,ugpa_1.75_2.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,5.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,5.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,3.0,Non-White,1,ugpa_2.75_3.0,lsat_35_39
0.0,5.0,Non-White,1,ugpa_3.0_3.25,lsat_39_43
0.0,2.0,White,1,ugpa_3.5_3.75,lsat_35_39
1.0,1.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,2.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_23_27
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_39_43
0.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,2.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,2.0,Non-White,1,ugpa_2.75_3.0,lsat_23_27
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,Non-White,1,ugpa_3.25_3.5,lsat_43_47
0.0,2.0,White,1,ugpa_3.0_3.25,lsat_19_23
1.0,2.0,White,1,ugpa_3.75_4.0,lsat_15_19
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,Non-White,1,ugpa_3.5_3.75,lsat_43_47
0.0,1.0,White,1,ugpa_3.25_3.5,lsat_23_27
1.0,3.0,White,1,ugpa_2.5_2.75,lsat_43_47
1.0,3.0,Non-White,1,ugpa_1.5_1.75,lsat_43_47
1.0,2.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,1.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,Non-White,1,ugpa_1.5_1.75,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,5.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,5.0,Non-White,1,ugpa_2.0_2.25,lsat_35_39
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,2.0,White,1,ugpa_3.75_4.0,lsat_31_35
1.0,1.0,White,1,ugpa_3.5_3.75,lsat_11_15
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_11_15
1.0,1.0,White,1,ugpa_3.5_3.75,lsat_31_35
0.0,1.0,White,1,ugpa_3.5_3.75,lsat_27_31
1.0,2.0,Non-White,1,ugpa_2.75_3.0,lsat_43_47
1.0,3.0,Non-White,1,ugpa_3.0_3.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,2.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,3.0,White,1,ugpa_2.5_2.75,lsat_43_47
1.0,5.0,White,1,ugpa_3.75_4.0,lsat_23_27
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_23_27
0.0,2.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,2.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,2.0,White,1,ugpa_2.75_3.0,lsat_19_23
0.0,2.0,White,1,ugpa_3.75_4.0,lsat_39_43
0.0,3.0,White,1,ugpa_2.25_2.5,lsat_27_31
1.0,2.0,White,1,ugpa_3.0_3.25,lsat_23_27
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,1.0,White,1,ugpa_3.25_3.5,lsat_19_23
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,2.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,5.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
0.0,2.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,5.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
1.0,3.0,White,1,ugpa_3.5_3.75,lsat_43_47
0.0,3.0,White,1,ugpa_3.5_3.75,lsat_19_23
1.0,3.0,Non-White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_2.75_3.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_15_19
0.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,4.0,Non-White,1,ugpa_2.75_3.0,lsat_43_47
1.0,4.0,White,1,ugpa_2.75_3.0,lsat_11_15
1.0,5.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,1.0,Non-White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
1.0,3.0,White,1,ugpa_1.5_1.75,lsat_27_31
1.0,4.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,3.0,Non-White,1,ugpa_3.5_3.75,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_39_43
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_15_19
1.0,2.0,White,1,ugpa_3.5_3.75,lsat_43_47
1.0,2.0,White,1,ugpa_3.0_3.25,lsat_15_19
0.0,2.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,4.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,3.0,Non-White,1,ugpa_2.25_2.5,lsat_43_47
0.0,3.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.25_3.5,lsat_43_47
0.0,4.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
0.0,3.0,White,1,ugpa_3.0_3.25,lsat_43_47
0.0,3.0,White,1,ugpa_3.75_4.0,lsat_43_47
1.0,3.0,White,1,ugpa_2.75_3.0,lsat_43_47
